Time	Watts	AveWatts	Volts	Amps	WattHrs	AveWttHrs	Cost	Avg Kwh	Mo Cost	Max Wts	Max Vlt	Max Amp	Min Wts	Min Vlt	Min Amp	Pwr Fct	Dty Cyc	Pwr Cyc	Log Start	Log Stop

42131.49771861	130.50	130.15	224.700	0.514	14705.30	14698.70	0.000	74.59	0.000	147.70	0.00	0.000	126.40	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42131.49795006	139.30	130.61	225.500	0.600	14706.10	14699.07	0.000	74.59	0.000	140.00	0.00	0.000	128.00	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42131.49818144	136.70	130.90	225.400	0.580	14706.80	14699.44	0.000	74.59	0.000	141.50	0.00	0.000	129.90	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42131.49841301	125.20	130.64	225.200	0.504	14707.50	14699.80	0.000	74.59	0.000	143.40	0.00	0.000	124.00	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42131.49864441	136.90	130.91	225.000	0.559	14708.30	14700.17	0.000	74.59	0.000	138.90	0.00	0.000	125.20	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42131.49887593	135.50	131.10	224.800	0.578	14709.00	14700.54	0.000	74.59	0.000	139.70	0.00	0.000	127.40	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42131.49910733	124.50	130.84	225.600	0.573	14709.70	14700.91	0.000	74.59	0.000	136.00	0.00	0.000	124.30	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42131.49933883	130.10	130.81	225.300	0.548	14710.50	14701.28	0.000	74.59	0.000	137.40	0.00	0.000	124.50	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42131.49957023	128.50	130.73	225.500	0.541	14711.20	14701.64	0.000	74.60	0.000	140.90	0.00	0.000	127.20	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42131.49980182	130.80	130.73	225.600	0.574	14711.90	14702.01	0.000	74.60	0.000	137.80	0.00	0.000	127.10	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42131.50003334	132.70	130.80	225.300	0.506	14712.70	14702.38	0.000	74.60	0.000	137.20	0.00	0.000	126.70	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42131.50026476	128.00	130.70	225.100	0.522	14713.40	14702.75	0.000	74.60	0.000	133.40	0.00	0.000	125.10	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42131.50049649	136.70	131.23	223.800	0.571	14714.10	14703.47	0.000	74.60	0.000	137.50	0.00	0.000	123.50	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42131.50072808	131.80	131.62	224.700	0.586	14714.90	14704.20	0.000	74.60	0.000	137.00	0.00	0.000	126.00	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42131.50095981	135.60	132.14	224.500	0.557	14715.60	14704.93	0.000	74.60	0.000	139.90	0.00	0.000	130.60	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42131.50119141	124.60	132.28	224.800	0.511	14716.30	14705.67	0.000	74.60	0.000	138.40	0.00	0.000	124.20	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42131.50142300	135.90	132.82	224.600	0.564	14717.10	14706.40	0.000	74.60	0.000	137.70	0.00	0.000	124.60	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42131.50165469	133.30	133.24	224.400	0.585	14717.80	14707.14	0.000	74.60	0.000	135.90	0.00	0.000	125.50	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42131.50188625	128.70	133.42	224.100	0.558	14718.50	14707.88	0.000	74.60	0.000	139.00	0.00	0.000	125.50	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42131.50211778	134.20	133.14	223.900	0.562	14719.30	14708.62	0.000	74.60	0.000	142.70	0.00	0.000	125.80	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42131.50234916	130.40	132.90	224.000	0.552	14720.00	14709.36	0.000	74.61	0.000	138.00	0.00	0.000	122.40	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42131.50258069	136.80	132.81	224.400	0.533	14720.70	14710.09	0.000	74.61	0.000	137.40	0.00	0.000	124.60	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42131.50281208	134.40	132.78	224.900	0.564	14721.50	14710.83	0.000	74.61	0.000	140.60	0.00	0.000	127.30	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42131.50304363	131.30	132.62	224.900	0.539	14722.20	14711.56	0.000	74.61	0.000	134.80	0.00	0.000	122.70	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42131.50327501	135.20	132.68	225.100	0.581	14722.90	14712.29	0.000	74.61	0.000	137.60	0.00	0.000	127.80	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42131.50350656	142.40	132.96	225.100	0.570	14723.70	14713.03	0.000	74.61	0.000	142.50	0.00	0.000	127.60	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42131.50373808	131.70	133.02	224.700	0.507	14724.40	14713.76	0.000	74.61	0.000	142.40	0.00	0.000	128.40	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42131.50396959	127.00	133.05	224.100	0.548	14725.10	14714.50	0.000	74.61	0.000	137.20	0.00	0.000	123.50	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42131.50420106	132.70	132.97	224.300	0.584	14725.80	14715.23	0.000	74.61	0.000	135.20	0.00	0.000	126.10	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42131.50443244	124.40	132.19	225.200	0.502	14726.60	14715.96	0.000	74.61	0.000	138.60	0.00	0.000	121.60	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42131.50466399	128.50	132.13	225.100	0.518	14727.30	14716.70	0.000	74.61	0.000	140.90	0.00	0.000	122.10	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42131.50489537	136.50	132.03	224.700	0.583	14728.00	14717.43	0.000	74.61	0.000	138.40	0.00	0.000	122.90	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42131.50512692	125.70	131.67	224.900	0.510	14728.70	14718.16	0.000	74.61	0.000	138.40	0.00	0.000	125.70	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42131.50535830	113.70	131.28	224.600	0.533	14729.40	14718.89	0.000	74.61	0.000	126.90	0.00	0.000	113.70	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42131.50558978	112.60	130.47	225.100	0.460	14730.00	14719.61	0.000	74.61	0.000	114.00	0.00	0.000	112.10	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42131.50582116	112.80	129.72	225.200	0.456	14730.60	14720.33	0.000	74.61	0.000	113.30	0.00	0.000	112.30	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42131.50605272	111.60	129.29	224.600	0.440	14731.20	14721.05	0.000	74.62	0.000	112.90	0.00	0.000	111.50	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42131.50628407	112.50	128.70	224.400	0.444	14731.90	14721.76	0.000	74.62	0.000	123.30	0.00	0.000	111.50	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42131.50651558	111.40	128.13	225.400	0.437	14732.50	14722.47	0.000	74.62	0.000	112.50	0.00	0.000	111.40	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42131.50674707	112.30	127.51	225.200	0.478	14733.10	14723.18	0.000	74.62	0.000	112.30	0.00	0.000	111.10	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42131.50697869	111.60	126.81	225.100	0.449	14733.70	14723.88	0.000	74.62	0.000	112.80	0.00	0.000	111.60	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42131.50721025	112.20	126.28	224.300	0.439	14734.30	14724.57	0.000	74.62	0.000	112.20	0.00	0.000	111.60	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000

